0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3042756565.112677,3041442252.074089,3040271592.306673,3039138789.929491,3038111141.066773,3037114452.55881,3036161837.8305492,3035245073.8466043,3034316262.191209,3033371836.6631794,3032591894.0204296,3032029548.8300667,3031222543.0352488,3030552825.1268663,3029762013.631908,3029081930.5714455,3028495937.4160147,3027925649.278081,3027399919.779042,3026767632.703079,3026232437.037529,3025779994.820732,3025235586.742525,3024783334.6599054,3024289507.4254794,3023775240.0252323,3023323606.0882998,3022856910.0297694,3022438593.4396086,3022043787.646254,3021680512.591465,3021303332.631844,3020898239.9968634,3020529946.736606,3020134151.711568,3019759055.985238,3019336952.822395,3019072759.3850107,3018749433.7699747,3018476627.8347473,3018131721.5298433,3017821531.169805,3017481176.960877,3017200447.981474,3016906140.0600557,3016629532.6920137,3016348107.1307592,3016095340.892174,3015811690.416301,3015557952.2903767
2.2726709842681885,2.3252503871917725,2.3693735599517822,2.409426212310791,2.46116042137146,2.5041472911834717,2.5774636268615723,2.6672685146331787,2.7416632175445557,2.7892351150512695,2.8411173820495605,2.8820128440856934,2.921743392944336,2.97314453125,3.0173897743225098,3.056763172149658,3.1087887287139893,3.149843692779541,3.2066619396209717,3.2643790245056152,3.3196780681610107,3.3934133052825928,3.478058338165283,3.5454189777374268,3.603137254714966,3.6455533504486084,3.6982839107513428,3.7397029399871826,3.785454273223877,3.835454225540161,3.8757266998291016,3.9164795875549316,3.9696428775787354,4.010962009429932,4.0519537925720215,4.111093997955322,4.187747001647949,4.258337497711182,4.332726955413818,4.3735597133636475,4.428231954574585,4.469042062759399,4.510412693023682,4.572958469390869,4.624593019485474,4.676797389984131,4.717525959014893,4.758347988128662,4.811115026473999,4.852227449417114
