x,y
0.0,0.546021012161649
0.0189087390899658,0.0885105641728208
0.038219928741455,0.0044692078672134
0.0538160800933837,0.0041365999105969
0.0668456554412841,0.0018957946751869
0.0784938335418701,0.0012820846249217
0.0928485393524169,0.0012441861554636
0.1067843437194824,0.0011146517160637
0.1242427825927734,0.0006586666211961
0.1439523696899414,0.0004095302263089
0.1561543941497802,0.0003714302781622
0.1685705184936523,0.0002824459156844
0.1798374652862548,0.0002228275909819
0.1941378116607666,0.0001913061499818
0.2049922943115234,0.0001506782299094
0.217358112335205,0.0001250155546941
0.2406589984893798,5.596059407010088e-05
0.2556140422821045,4.3329225503544994e-05
0.2682363986968994,4.011976258579746e-05
0.2823214530944824,8.258866125925351e-06
0.2954208850860595,7.635341295353172e-06
0.3083345890045166,7.615788570304749e-06
0.3202145099639892,6.667591340286804e-06
0.3418338298797607,6.4791945773670624e-06
0.3564157485961914,6.44127907326646e-06
0.3686132431030273,5.7522166129952615e-06
0.3805041313171386,2.910772462270735e-06
0.3972563743591308,2.9107724626115125e-06
0.4099903106689453,2.9076468378187665e-06
0.426849365234375,2.749659468855296e-06
0.4478077888488769,2.749579091013266e-06
0.4625847339630127,2.71342610881594e-06
0.4763000011444092,2.705830223665461e-06
0.4894466400146484,2.3786513752788565e-06
0.5015151500701904,2.3714047109725584e-06
0.516010046005249,2.2061205125204257e-06
0.5286729335784912,2.184677561436328e-06
0.5456070899963379,1.8667737399696213e-06
0.5623364448547363,1.3842790766838268e-06
0.5768108367919922,1.384064892631635e-06
0.5906078815460205,1.3832377718537358e-06
0.6035466194152832,1.3817895280248909e-06
0.6156930923461914,1.3761577990363248e-06
0.6287295818328857,1.373124139271677e-06
0.6478843688964844,1.3678755165028009e-06
0.663140058517456,1.2830923407316266e-06
0.6757087707519531,1.2804873593969866e-06
0.6887052059173584,1.2793751237172424e-06
0.7012217044830322,1.277169727712242e-06
0.7142574787139893,1.2181283341785811e-06
0.7286818027496338,1.2157414627723733e-06
0.7408719062805176,1.2131980438708308e-06
0.7538785934448242,1.2065386105715074e-06
0.7703144550323486,1.2008349166789126e-06
0.7840673923492432,1.185344024144708e-06
0.7992382049560547,1.1550673295800602e-06
0.8120644092559814,1.1500946898477272e-06
0.8242442607879639,1.0774153734806675e-06
0.839033842086792,1.0549574425797037e-06
0.8560609817504883,1.054957442920481e-06
0.875708818435669,1.0545481250127383e-06
0.8903343677520752,1.0356582328954292e-06
0.9047038555145264,1.034983911690467e-06
0.9173402786254884,1.0216548123997096e-06
0.9308865070343018,1.0213126652873466e-06
0.9436681270599364,9.528630774820704e-07
0.9553351402282716,6.715521678401018e-07
0.9693591594696044,6.713313545802394e-07
0.987302541732788,6.677955567388673e-07
1.00380539894104,6.675448578259457e-07
1.016759157180786,6.459196853525325e-07
1.0290157794952393,6.400348985580145e-07
1.0431616306304932,6.398644250829005e-07
1.0554249286651611,6.377067411473543e-07
1.0685105323791504,4.389063066063705e-07
1.0806045532226562,4.374546941532979e-07
1.0997991561889648,8.874972305942243e-08
1.1156730651855469,5.4820735763995816e-08
1.1322896480560305,5.482025629069342e-08
1.1456241607666016,3.300750676631151e-08
1.1602978706359863,2.795783295144597e-08
1.1754481792449951,1.2007070624269232e-08
1.1910481452941897,1.2007034501904e-08
1.2042455673217771,1.1977230824373065e-08
1.2193942070007324,1.1977203221433597e-08
1.236222505569458,1.1974256181674084e-08
1.2521815299987793,5.535767259656336e-09
1.2695329189300537,5.535766748490794e-09
1.285827398300171,5.535751413524521e-09
1.3030452728271484,5.535751413524521e-09
1.3193464279174805,5.535751583913036e-09
1.3425300121307373,5.535751924690064e-09
1.3618783950805664,5.535751924690064e-09
1.3761296272277832,5.535752095078578e-09
1.393032789230347,5.5357522654670924e-09
1.4099407196044922,5.5357524358556065e-09
1.4275851249694824,5.5357524358556065e-09
1.4445011615753174,5.5357527766326354e-09
1.4667420387268066,5.5357529470211495e-09
1.4858615398406982,5.5357531174096635e-09
1.5034561157226562,5.5357531174096635e-09
1.5211024284362793,5.535753287798177e-09
1.5383520126342771,5.5357536285752065e-09
1.5552332401275637,5.5357537989637205e-09
1.5715675354003906,5.535753969352234e-09
1.5930767059326172,5.535754139740748e-09
1.6118924617767334,5.535754310129262e-09
1.6291544437408447,5.535754480517776e-09
1.6460208892822266,5.535754821294805e-09
1.6627216339111328,5.535754991683319e-09
1.6792998313903809,5.535754991683319e-09
1.6965866088867188,5.535754991683319e-09
1.7192764282226562,5.535755162071833e-09
1.7391963005065918,5.535755162071833e-09
1.756079912185669,5.535755673237375e-09
1.772824764251709,5.535756014014403e-09
1.789757490158081,5.535756184402917e-09
1.8061208724975584,5.535756184402917e-09
1.8290486335754397,5.535756525179946e-09
1.848689317703247,5.53575669556846e-09
1.865550518035889,5.535757036345488e-09
1.882697582244873,5.535757377122516e-09
1.8987178802490237,5.535757377122516e-09
1.9156956672668457,5.5357577178995445e-09
1.9412765502929688,5.535757888288059e-09
1.9592347145080569,5.535758058676573e-09
1.976487159729004,5.5357582290650875e-09
