x,y
0.0,0.546021012161649
0.014493703842163,0.0907597682298888
0.0274081230163574,0.0387905699886139
0.0395529270172119,0.0227672547902772
0.0498402118682861,0.0090524222435764
0.0592639446258544,0.0048303195904494
0.0689551830291748,0.0037238652064031
0.0783529281616211,0.0025503394240681
0.0876634120941162,0.0020050951323021
0.1048479080200195,0.0016437610514489
0.1173820495605468,0.0014368666729216
0.1275851726531982,0.0011913757446929
0.1385924816131591,0.0010332858314184
0.1479945182800293,0.0009653611369735
0.1574299335479736,0.0008257761309164
0.1667456626892089,0.0007343483624891
0.1762301921844482,0.0005459265979487
0.1854975223541259,0.0005015580685498
0.1947927474975586,0.0004383578441204
0.2102949619293213,0.0003972504705887
0.2229418754577636,0.0003832124002762
0.2342784404754638,0.0003356787922499
0.243882417678833,0.0003045788710157
0.253309965133667,0.0002965427885856
0.262711763381958,0.0002614243323809
0.2720727920532226,0.0002383723894859
0.2815232276916504,0.0002242318750599
0.2908685207366943,0.0002157095409982
0.300152063369751,0.0001955871928332
0.3166923522949219,0.0001828920284058
0.3284969329833984,0.0001830399877113
0.3429455757141113,0.0001648703566106
0.3623027801513672,0.0001532288015559
0.381648302078247,0.0001429760800896
0.4007802009582519,0.0001391689750111
0.4199929237365722,0.0001279117003781
0.4392821788787842,0.0001211532269365
0.4578089714050293,0.0001225425158511
0.4742114543914795,0.0001116704023313
0.4959452152252197,0.0001048177788691
0.5157897472381592,9.962774935675032e-05
0.5323886871337891,9.78897599193136e-05
0.5440130233764648,9.086689199746464e-05
0.5542616844177246,8.677460727633807e-05
0.5637688636779785,8.847363950277382e-05
0.5732443332672119,8.124512011896221e-05
0.5826964378356934,7.680453242300463e-05
0.5993506908416748,7.439988210688385e-05
0.6112985610961914,7.365658114957105e-05
0.6215863227844238,6.88005281010451e-05
0.6310513019561768,6.611309083572369e-05
0.6407222747802734,6.67849097615937e-05
0.6502127647399902,6.217667607403169e-05
0.6595888137817383,5.949666893657007e-05
0.6689777374267578,6.111222393902305e-05
0.6782937049865723,5.66719059264906e-05
0.6876044273376465,5.402105153947232e-05
0.7034270763397217,5.230811535295386e-05
0.7170403003692627,5.212961057883096e-05
0.7272861003875732,4.907066470224268e-05
0.7368934154510498,4.746058030709324e-05
0.7468369007110596,4.898035414079649e-05
0.7562558650970459,4.560873401968352e-05
0.7655746936798096,4.3604656189181264e-05
0.7750861644744873,4.280249657858951e-05
0.784426212310791,4.291155285627175e-05
0.7937822341918945,4.056670115487934e-05
0.8082458972930908,3.934076330686399e-05
0.8214747905731201,4.078087104622231e-05
0.8321564197540283,3.8107555416488246e-05
0.8417956829071045,3.654099587001688e-05
0.8514008522033691,3.595710095706482e-05
