x,y
0.0,7.453534502089366
0.0436999797821044,2.3031673789711524
0.0826387405395507,2.3538842784631884
0.1335499286651611,1.8664785673849236
0.181164264678955,2.46013519561092
0.2232007980346679,16.07980633056282
0.269625186920166,3.133459492772347
0.31500244140625,1.8326760965070377
0.357097864151001,1.048510066693278
0.4093911647796631,0.7071057549929441
0.4507789611816406,0.5356507467798542
0.4894626140594482,0.3863232641101109
0.53727126121521,0.3626911027622621
0.579937219619751,0.3126913579756654
0.6198279857635498,0.2656460775286353
0.6665210723876953,0.2382914120056774
0.7072467803955078,0.1824194306602272
0.7443206310272217,0.174549706811752
0.7893998622894287,0.168587950745891
0.8395307064056396,0.1618683158642225
0.8777768611907959,0.1430720791023297
0.9245431423187256,0.1374155281707552
0.9643867015838624,0.1247285711641043
1.0019776821136477,0.1081960669434671
1.0475795269012451,0.103294223592861
1.0889039039611816,0.1023124242320006
1.1261401176452637,0.1007063705757167
1.1736397743225098,0.0978009855277749
1.2126240730285645,0.0905409319955764
1.2503018379211426,0.0740614393997786
1.2974302768707275,0.0726868318042504
1.3414742946624756,0.0713179329783083
1.3806474208831787,0.0702026870800198
1.4265697002410889,0.0689306927933302
1.4661636352539062,0.064188102624186
1.5026874542236328,0.0619934441004987
1.5491278171539309,0.0608597125915474
1.591191291809082,0.059745173948528
1.630843162536621,0.0550174781101518
1.681119441986084,0.0489440201811728
1.7217397689819336,0.0481099851240859
1.7608985900878906,0.047584897771284
1.806359052658081,0.0472243151335919
1.853113412857056,0.0463084529096805
1.8921825885772705,0.0436284898657475
1.9395079612731931,0.0428195246038208
1.979009866714477,0.0425213065572159
2.015529155731201,0.0418975414965765
2.061275720596313,0.0390926600794865
2.104388952255249,0.0380449791510079
2.144429445266724,0.037600442738999
2.1924726963043213,0.0371105369570809
2.230588674545288,0.0350685121073597
2.2673370838165283,0.034379508169462
2.314275026321411,0.0342700676988538
2.359704732894897,0.0339092427902967
2.3958582878112797,0.0313952139477998
2.445442914962769,0.0311710730876396
2.48572039604187,0.0311008904415678
2.525589227676392,0.0308299441581673
2.570298433303833,0.0306084626824809
2.615074634552002,0.028403670617624
2.652150154113769,0.0282743398156976
2.7025585174560547,0.0282302239119545
