x,y
0.0,0.0396871169905234
0.2672586441040039,0.000434332514685
0.4871072769165039,0.0001272553065204
0.7191181182861328,6.136214752906295e-05
0.9669070243835448,3.748205170119029e-05
1.214015007019043,2.8104021801004585e-05
1.4481818675994873,2.027570314689978e-05
1.6666033267974854,1.3892950771443927e-05
1.8858120441436768,1.169045110841374e-05
2.10214638710022,9.719244816148842e-06
2.318224668502808,8.604788808315954e-06
2.6224539279937744,7.864464437709473e-06
2.8221805095672607,5.97250405096506e-06
3.021716356277466,5.561305357062738e-06
3.2375359535217285,5.152936024962152e-06
3.4784834384918213,4.676004868169951e-06
3.74840784072876,4.451133241241956e-06
4.052969932556152,4.222290934455217e-06
4.257314205169678,3.077580390092026e-06
4.4459755420684814,2.8083477413008552e-06
4.6353254318237305,2.6890672389441285e-06
4.830832004547119,2.61683772803059e-06
5.016168832778931,2.5140457870943186e-06
5.200237274169922,2.467322345539152e-06
5.401939868927002,2.2054320399042864e-06
5.602329254150391,2.133522039673372e-06
5.81156325340271,2.099455240935324e-06
6.022895336151123,1.8262773195897037e-06
6.248092174530029,1.7815035401703086e-06
6.4826531410217285,1.750205613045473e-06
6.7011237144470215,1.7117802530839028e-06
6.92676305770874,1.6968244336216784e-06
7.164536714553833,1.1993293234590877e-06
7.411246061325073,1.1430092001800932e-06
7.637157917022705,1.1283910344271362e-06
7.864068269729614,1.099257078744992e-06
8.087106466293335,1.0740223903965142e-06
8.30629277229309,1.0684039761700089e-06
8.597327947616577,1.0458976506240718e-06
8.874895334243774,1.041147809905463e-06
9.137359619140623,1.0192553230777017e-06
9.322670221328735,1.008335297368027e-06
9.517755508422852,9.86703767876338e-07
9.742916822433472,9.676802853476937e-07
10.003875970840454,9.54116455935754e-07
10.223708391189575,9.50621711687534e-07
10.460954189300535,8.814063219041333e-07
10.673325061798096,8.729855631360992e-07
10.90970253944397,8.683238431371623e-07
11.110320329666138,8.56564413071322e-07
11.447267532348633,8.584488257632081e-07
11.704927921295166,8.476430594396481e-07
11.997815370559692,8.275150550816379e-07
12.273037433624268,7.461503069899037e-07
12.469152450561523,7.418692441845049e-07
12.665809631347656,6.819500410944556e-07
12.850844144821169,6.803278414880093e-07
13.038363218307495,6.717095237099695e-07
13.243905544281006,5.246473899522409e-07
13.463813543319702,5.266983758597177e-07
13.690718650817873,5.202601580223334e-07
13.916787147521973,5.071438038870726e-07
14.143218994140623,5.070625959724289e-07
14.368776082992554,5.006411857033679e-07
14.593264818191528,4.97804759004972e-07
14.91994285583496,4.973093048918296e-07
15.278738975524902,4.929248802581695e-07
15.57173204421997,4.938543746697279e-07
15.850647211074827,4.889992504968452e-07
16.1472749710083,4.863311165556024e-07
16.45548391342163,4.77432643923505e-07
16.72926163673401,4.754781228416782e-07
17.02315855026245,4.720603758069417e-07
17.316155195236206,4.746931076894457e-07
17.55337166786194,4.689072493033342e-07
17.8791446685791,4.663327028267674e-07
18.15484929084778,4.670991352565616e-07
18.40202832221985,4.641952612109526e-07
18.61730980873108,4.62923162779403e-07
18.83086585998535,4.588623739967776e-07
19.12753915786743,4.550409987378954e-07
19.38562822341919,4.5306311007405843e-07
19.680076360702515,4.536801429626928e-07
19.923814058303837,4.51074864503919e-07
20.11440372467041,4.310789433228602e-07
20.306729078292847,4.313655406368915e-07
20.525079011917114,4.297184159896042e-07
20.780803203582764,4.288783806705853e-07
21.09399390220642,4.2454037626050086e-07
21.299912691116333,4.219397561577948e-07
21.489403009414676,4.217600656652911e-07
21.672967672348022,4.206196212290999e-07
21.863606214523315,4.189959023640599e-07
22.052566051483154,4.175112699444208e-07
22.269672870635983,4.1782091927720346e-07
22.47840523719788,4.172922143012329e-07
22.682015419006348,3.0232370608640564e-07
22.94103717803955,2.983520497597091e-07
23.206758737564087,2.962641794872306e-07
23.48409843444824,2.97477818610088e-07
