x,y
0.0,0.0396871169905234
0.3566417694091797,0.000134347056057
0.6756620407104492,4.192085928032316e-05
0.9022560119628906,2.3782337852102343e-05
1.1968250274658203,1.636243946180384e-05
1.465083122253418,1.202100650377221e-05
1.7340285778045654,9.4762161573627e-06
2.008002519607544,7.702238138048687e-06
2.269123077392578,6.936765846270798e-06
2.545861959457397,6.274658752395309e-06
2.931663751602173,5.152085339578548e-06
3.162129163742065,4.643532884303327e-06
3.400892496109009,4.132868945150343e-06
3.6849887371063232,3.865003453590428e-06
3.95235538482666,3.615868796897948e-06
4.213089227676392,3.2968051123783284e-06
4.487555265426636,3.1535261636175333e-06
4.7869553565979,2.9561811318684887e-06
5.10571551322937,2.7226428977815743e-06
5.353311777114868,2.621595007813969e-06
5.607558250427246,2.538777656456237e-06
5.862927198410034,2.344728558349281e-06
6.129489898681641,2.2088038671746303e-06
6.414189100265503,2.1502133976077296e-06
6.701838731765747,2.086006275645085e-06
6.970379114151001,2.0020608472977857e-06
7.233381748199463,1.884457779744243e-06
7.497825860977173,1.8402985638402484e-06
7.917669296264648,1.7731224090748511e-06
8.18487024307251,1.632300471693736e-06
8.446857452392578,1.6005546105359868e-06
8.738104581832886,1.5651102595311666e-06
9.01810383796692,1.525337984546841e-06
9.38796854019165,1.4176817185025503e-06
9.691396951675417,1.392857484305002e-06
9.93347668647766,1.3651743377704631e-06
10.1756694316864,1.3387410693196863e-06
10.437200546264648,1.3129116220017866e-06
10.702399492263794,1.2286673508136962e-06
10.978780508041382,1.2067304194359996e-06
11.27124834060669,1.1858003355955616e-06
11.617194414138794,1.167883370945488e-06
11.988801956176758,1.1503264685760583e-06
12.283605098724363,1.1094648332591035e-06
12.544138431549072,1.093069936312092e-06
12.92513632774353,1.078851094827624e-06
13.332200288772585,1.063464476381991e-06
13.721070289611816,9.866605236752717e-07
14.11553168296814,9.7172033870573e-07
14.46652626991272,9.607769171110617e-07
14.715534687042236,9.474645058424072e-07
15.06450366973877,9.357260502391852e-07
15.312438726425173,8.795819143864967e-07
15.743040323257446,8.673260318800699e-07
16.01638126373291,8.56755818187893e-07
16.267239809036255,8.152699799872554e-07
16.514351844787598,8.053769450344291e-07
16.792088270187378,7.944962383519565e-07
17.036895751953125,7.840931872916927e-07
17.363412141799927,7.753507656347172e-07
17.77043318748474,7.44037456119024e-07
18.157728910446167,7.354000752517575e-07
18.54533839225769,7.26653631502493e-07
18.89065361022949,7.188180006390115e-07
19.201521158218384,7.110757997166748e-07
19.550667762756348,7.030068026555908e-07
19.889089345932007,6.949593362826298e-07
20.1564838886261,6.751326060025787e-07
20.40171480178833,6.68644856702369e-07
20.64364767074585,6.615067710609507e-07
20.913942337036133,6.554908829952574e-07
21.21481037139893,6.490571045270469e-07
21.485636711120605,6.426694574277035e-07
21.76626300811768,6.363144378549124e-07
22.04186534881592,6.309400777103044e-07
22.33498287200928,6.243089917538175e-07
22.63264799118042,6.154269129787488e-07
22.92514705657959,6.099254739284845e-07
23.31841015815735,6.057705052569973e-07
23.62214183807373,6.000261621597387e-07
23.887226104736328,5.951818617000562e-07
24.18927812576294,5.813063272895739e-07
24.48521137237549,5.70406600805184e-07
24.821181774139404,5.334301416690937e-07
25.05965805053711,5.292592393568376e-07
25.30537438392639,5.253717381212585e-07
25.55213952064514,5.208104334255716e-07
25.828972816467285,5.161260262989432e-07
26.20061707496643,5.1196430825737e-07
26.465861797332764,5.082387808840027e-07
26.807392358779907,5.044651708328631e-07
27.0781307220459,5.005671177068821e-07
27.367686986923218,4.697684674429616e-07
27.7503879070282,4.661764791639108e-07
28.13355016708374,4.6233013009926716e-07
28.40113091468811,4.592044604825826e-07
28.654964208602905,4.55716630545742e-07
28.953094244003296,4.5231657358552346e-07
29.26749014854431,4.489968344995647e-07
29.66321182250977,4.460115729316177e-07
